wav,spk_id,prediction,reference
TORGO/MC01/Session3/wav_headMic/0106.wav,MC01,this he added brought about petty jealousies and petty personal grievances,this he added brought about petty jealousies and petty personal grievances
TORGO/MC01/Session3/wav_headMic/0183.wav,MC01,the structures housing the apartments are of masonry and frame construction,the structures housing the apartments are of masonry and frame construction
TORGO/MC01/Session3/wav_headMic/0345.wav,MC01,feet,seat
TORGO/MC01/Session3/wav_headMic/0302.wav,MC01,tort,tort
TORGO/MC01/Session3/wav_headMic/0350.wav,MC01,boat,boat
TORGO/MC01/Session3/wav_headMic/0371.wav,MC01,both,bull
TORGO/MC01/Session3/wav_headMic/0169.wav,MC01,we are the largest of the four states,we are the largest of the four states
TORGO/MC01/Session3/wav_headMic/0324.wav,MC01,ship,ship
TORGO/MC01/Session3/wav_headMic/0138.wav,MC01,pet,pet
TORGO/MC01/Session3/wav_headMic/0293.wav,MC01,dash,dash
TORGO/MC01/Session3/wav_headMic/0070.wav,MC01,it requires no big investment,it requires no big investment
TORGO/MC01/Session3/wav_headMic/0090.wav,MC01,i wanted to be an actress,i wanted to be an actress
TORGO/MC01/Session3/wav_headMic/0200.wav,MC01,ah,at
TORGO/MC01/Session3/wav_headMic/0096.wav,MC01,rick,rake
TORGO/MC01/Session3/wav_headMic/0239.wav,MC01,handle it any way you have to,handle it any way you have to
TORGO/MC01/Session3/wav_headMic/0017.wav,MC01,yeah,see
TORGO/MC01/Session3/wav_headMic/0127.wav,MC01,we talked about the situation,we talked about the situation
TORGO/MC01/Session3/wav_headMic/0121.wav,MC01,feet,feet
TORGO/MC01/Session3/wav_headMic/0197.wav,MC01,punch,punch
TORGO/MC01/Session3/wav_headMic/0195.wav,MC01,tile,tile
TORGO/MC01/Session3/wav_headMic/0354.wav,MC01,preach,preach
TORGO/MC01/Session3/wav_headMic/0377.wav,MC01,bath,bat
TORGO/MC01/Session3/wav_headMic/0056.wav,MC01,feed,feed
TORGO/MC01/Session3/wav_headMic/0234.wav,MC01,tail,tail
TORGO/MC01/Session3/wav_headMic/0140.wav,MC01,pet,pet
TORGO/MC01/Session3/wav_headMic/0058.wav,MC01,yes,guess
TORGO/MC01/Session3/wav_headMic/0005.wav,MC01,code,code
TORGO/MC01/Session3/wav_headMic/0392.wav,MC01,it looked like an accordion,it looked like an accordion
TORGO/MC01/Session3/wav_headMic/0356.wav,MC01,fowl,fell
TORGO/MC01/Session3/wav_headMic/0150.wav,MC01,cat,cat
TORGO/MC01/Session3/wav_headMic/0048.wav,MC01,we just didn't look good,we just didn't look good
TORGO/MC01/Session3/wav_headMic/0085.wav,MC01,lip,lip
TORGO/MC01/Session3/wav_headMic/0249.wav,MC01,pad,pad
TORGO/MC01/Session3/wav_headMic/0039.wav,MC01,beep,beep
TORGO/MC01/Session3/wav_headMic/0136.wav,MC01,wax,wax
TORGO/MC01/Session3/wav_headMic/0184.wav,MC01,phil,fill
TORGO/MC01/Session3/wav_headMic/0171.wav,MC01,we know we can score,we know we can score
TORGO/MC01/Session3/wav_headMic/0050.wav,MC01,eight,eight
TORGO/MC01/Session3/wav_headMic/0168.wav,MC01,cash,cash
TORGO/MC01/Session3/wav_headMic/0267.wav,MC01,it was time to go up myself,it was time to go up myself
TORGO/MC01/Session3/wav_headMic/0264.wav,MC01,did you eat yet,did you eat yet
TORGO/MC01/Session3/wav_headMic/0157.wav,MC01,dock,dock
TORGO/MC01/Session3/wav_headMic/0216.wav,MC01,end,end
TORGO/MC01/Session3/wav_headMic/0154.wav,MC01,mile,mile
TORGO/MC01/Session3/wav_headMic/0131.wav,MC01,call,tall
TORGO/MC01/Session3/wav_headMic/0149.wav,MC01,pat,pat
TORGO/MC01/Session3/wav_headMic/0098.wav,MC01,ticks,ticks
TORGO/MC01/Session3/wav_headMic/0116.wav,MC01,aix,aches
TORGO/MC01/Session3/wav_headMic/0097.wav,MC01,we all sat down and relaxed,we all sat down and relaxed
TORGO/MC01/Session3/wav_headMic/0038.wav,MC01,reef,reef
TORGO/MC01/Session3/wav_headMic/0402.wav,MC01,paul,pull
TORGO/MC01/Session3/wav_headMic/0221.wav,MC01,continental drift is a geological theory,continental drift is a geological theory
TORGO/MC01/Session3/wav_headMic/0325.wav,MC01,worth,wart
TORGO/MC01/Session3/wav_headMic/0365.wav,MC01,peach,peach
TORGO/MC01/Session3/wav_headMic/0189.wav,MC01,even a simple vocabulary contains symbols,even a simple vocabulary contains symbols
TORGO/MC01/Session3/wav_headMic/0145.wav,MC01,leap,leap
TORGO/MC01/Session3/wav_headMic/0399.wav,MC01,it fell out of his pocket,it fell out of his pocket
TORGO/MC01/Session3/wav_headMic/0129.wav,MC01,look for pockets of black sand,look for pockets of black sand
TORGO/MC01/Session3/wav_headMic/0374.wav,MC01,tall,tall
TORGO/MC01/Session3/wav_headMic/0040.wav,MC01,fete,fit
TORGO/MC01/Session3/wav_headMic/0242.wav,MC01,how,hall
TORGO/MC01/Session3/wav_headMic/0296.wav,MC01,full,fold
TORGO/MC01/Session3/wav_headMic/0022.wav,MC01,i was pleased with the way things went,i was pleased with the way things went
TORGO/MC01/Session3/wav_headMic/0385.wav,MC01,pono,funnel
TORGO/MC01/Session3/wav_headMic/0215.wav,MC01,rip,rip
TORGO/MC01/Session3/wav_headMic/0417.wav,MC01,paint,paint
TORGO/MC01/Session3/wav_headMic/0001.wav,MC01,t,tea
TORGO/MC01/Session3/wav_headMic/0104.wav,MC01,wax,wax
TORGO/MC01/Session3/wav_headMic/0330.wav,MC01,cork,cork
TORGO/MC01/Session3/wav_headMic/0092.wav,MC01,begin by trying to speak speak up more,begin by trying to speak up more
TORGO/MC01/Session3/wav_headMic/0164.wav,MC01,phil,fill
TORGO/MC01/Session3/wav_headMic/0328.wav,MC01,sort,sort
TORGO/MC01/Session3/wav_headMic/0190.wav,MC01,the eastern coast is a place for pure pleasure and excitement,the eastern coast is a place for pure pleasure and excitement
TORGO/MC01/Session3/wav_headMic/0055.wav,MC01,the marriage went well from the start,the marriage went well from the start
TORGO/MC01/Session3/wav_headMic/0033.wav,MC01,temper,temper
TORGO/MC01/Session3/wav_headMic/0202.wav,MC01,chocolate and roses never fail as a romantic gift,chocolate and roses never fail as a romantic gift
TORGO/MC01/Session3/wav_headMic/0381.wav,MC01,they make gin saws and deal in parts supplies and some use gin machinery,they make gin saws and deal in parts supplies and some used gin machinery
TORGO/MC01/Session3/wav_headMic/0237.wav,MC01,docs,docks
TORGO/MC01/Session3/wav_headMic/0103.wav,MC01,feed,seed
TORGO/MC01/Session3/wav_headMic/0411.wav,MC01,all,all
TORGO/MC01/Session3/wav_headMic/0263.wav,MC01,hand,hand
TORGO/MC01/Session3/wav_headMic/0178.wav,MC01,steak,steak
TORGO/MC01/Session3/wav_headMic/0222.wav,MC01,feed,feed
TORGO/MC01/Session3/wav_headMic/0337.wav,MC01,wine,wine
TORGO/MC01/Session3/wav_headMic/0117.wav,MC01,eight,ate
TORGO/MC01/Session3/wav_headMic/0299.wav,MC01,pant,pant
TORGO/MC01/Session3/wav_headMic/0247.wav,MC01,waste,waste
TORGO/MC01/Session3/wav_headMic/0214.wav,MC01,it was a great meeting,it was a great meeting
TORGO/MC01/Session3/wav_headMic/0208.wav,MC01,wet,lit
TORGO/MC01/Session3/wav_headMic/0398.wav,MC01,wow,wall
TORGO/MC01/Session3/wav_headMic/0287.wav,MC01,row,row
TORGO/MC01/Session3/wav_headMic/0123.wav,MC01,sake,sake
TORGO/MC01/Session3/wav_headMic/0210.wav,MC01,hor,are
TORGO/MC01/Session3/wav_headMic/0290.wav,MC01,harm,harm
TORGO/MC01/Session3/wav_headMic/0294.wav,MC01,hard,hat
TORGO/MC01/Session3/wav_headMic/0141.wav,MC01,hatch oh hatch,hatch
TORGO/MC01/Session3/wav_headMic/0351.wav,MC01,street,street
TORGO/MC01/Session3/wav_headMic/0359.wav,MC01,young and old also got together,young and old also got together
TORGO/MC01/Session3/wav_headMic/0245.wav,MC01,he noted the fact carefully,he noted the fact carefully
TORGO/MC01/Session3/wav_headMic/0051.wav,MC01,beast,beast
TORGO/MC01/Session3/wav_headMic/0093.wav,MC01,begin by trying to speak up more,begin by trying to speak up more
TORGO/MC01/Session3/wav_headMic/0014.wav,MC01,basketball can be an entertaining sport,basketball can be an entertaining sport
TORGO/MC01/Session3/wav_headMic/0219.wav,MC01,low,blow
TORGO/FC01/Session1/wav_arrayMic/0062.wav,FC01,rain,rain
TORGO/FC01/Session1/wav_arrayMic/0071.wav,FC01,rake,rake
TORGO/FC01/Session1/wav_arrayMic/0008.wav,FC01,spark,spark
TORGO/FC01/Session1/wav_arrayMic/0010.wav,FC01,farm,farm
TORGO/FC01/Session1/wav_arrayMic/0110.wav,FC01,air,air
TORGO/FC01/Session1/wav_arrayMic/0127.wav,FC01,bye,thigh
TORGO/FC01/Session1/wav_arrayMic/0107.wav,FC01,gadgett,gadget
TORGO/FC01/Session1/wav_arrayMic/0045.wav,FC01,swore,swore
TORGO/FC01/Session1/wav_arrayMic/0132.wav,FC01,air,air
TORGO/FC01/Session1/wav_arrayMic/0145.wav,FC01,whoop,whoop
TORGO/FC01/Session1/wav_arrayMic/0082.wav,FC01,race,race
TORGO/FC01/Session1/wav_arrayMic/0040.wav,FC01,well he is nearly ninety three years old,well he is nearly ninetythree years old
TORGO/FC01/Session1/wav_arrayMic/0020.wav,FC01,bubble,bubble
TORGO/FC01/Session1/wav_arrayMic/0117.wav,FC01,feed,feed
TORGO/FC01/Session1/wav_arrayMic/0033.wav,FC01,giving those who observe him a pronounced feeling of the utmost respect,giving those who observe him a pronounced feeling of the utmost respect
TORGO/FC01/Session1/wav_arrayMic/0152.wav,FC01,so i,sigh
TORGO/FC01/Session1/wav_arrayMic/0007.wav,FC01,part,pat
TORGO/FC01/Session1/wav_arrayMic/0024.wav,FC01,swarm,swarm
TORGO/FC01/Session1/wav_arrayMic/0051.wav,FC01,goat,goat
TORGO/FC01/Session1/wav_arrayMic/0111.wav,FC01,yet he still thinks as swiftly as ever,yet he still thinks as swiftly as ever
TORGO/FC01/Session1/wav_arrayMic/0131.wav,FC01,right,write
TORGO/FC01/Session1/wav_arrayMic/0043.wav,FC01,read,read 
TORGO/FC01/Session1/wav_arrayMic/0160.wav,FC01,slip,slip
TORGO/FC01/Session1/wav_arrayMic/0013.wav,FC01,fair,fair
TORGO/FC01/Session1/wav_arrayMic/0092.wav,FC01,jacket,jacket
TORGO/FC01/Session1/wav_arrayMic/0142.wav,FC01,delta,delta
TORGO/FC01/Session1/wav_arrayMic/0009.wav,FC01,sep,sip
TORGO/FC01/Session1/wav_arrayMic/0135.wav,FC01,prior,prior
TORGO/FC01/Session1/wav_arrayMic/0006.wav,FC01,dark,dark
TORGO/FC01/Session1/wav_arrayMic/0119.wav,FC01,range,range
TORGO/FC01/Session1/wav_arrayMic/0105.wav,FC01,endoftext,train
TORGO/FC01/Session1/wav_arrayMic/0061.wav,FC01,except in the winter when the ooze or snow or ice prevents,except in the winter when the ooze or snow or ice prevents
TORGO/FC01/Session1/wav_arrayMic/0066.wav,FC01,alpha,alpha
TORGO/FC01/Session1/wav_arrayMic/0158.wav,FC01,coup,coupe
TORGO/FC01/Session1/wav_arrayMic/0164.wav,FC01,group,group
TORGO/FC01/Session1/wav_arrayMic/0093.wav,FC01,ah,up
TORGO/FC01/Session1/wav_arrayMic/0086.wav,FC01,four,for
TORGO/FC01/Session1/wav_arrayMic/0031.wav,FC01,chair,chair
TORGO/FC01/Session1/wav_arrayMic/0112.wav,FC01,slept,slip
TORGO/FC01/Session1/wav_arrayMic/0085.wav,FC01,usually minus several buttons,usually minus several buttons
TORGO/FC01/Session1/wav_arrayMic/0153.wav,FC01,si,sigh
TORGO/FC01/Session1/wav_arrayMic/0014.wav,FC01,rate,rate
TORGO/FC01/Session1/wav_arrayMic/0125.wav,FC01,make,meat
TORGO/FC01/Session1/wav_arrayMic/0091.wav,FC01,go,go
TORGO/FC01/Session1/wav_arrayMic/0048.wav,FC01,feed,feed
TORGO/FC01/Session1/wav_arrayMic/0144.wav,FC01,eight,ate
TORGO/FC01/Session1/wav_arrayMic/0039.wav,FC01,lead,lead 
TORGO/FC01/Session1/wav_arrayMic/0146.wav,FC01,sleep,sleep
TORGO/FC01/Session1/wav_arrayMic/0084.wav,FC01,usually minus sev several buttons,usually minus several buttons
TORGO/FC01/Session1/wav_arrayMic/0011.wav,FC01,dream,rave
TORGO/FC01/Session1/wav_arrayMic/0096.wav,FC01,me,knee
TORGO/FC01/Session1/wav_arrayMic/0138.wav,FC01,here,hear
TORGO/FC01/Session1/wav_arrayMic/0087.wav,FC01,new,knew
TORGO/FC01/Session1/wav_arrayMic/0030.wav,FC01,seat,feet
TORGO/FC01/Session1/wav_arrayMic/0029.wav,FC01,that,bit
TORGO/FC01/Session1/wav_arrayMic/0147.wav,FC01,galore,galore
TORGO/FC01/Session1/wav_arrayMic/0081.wav,FC01,shape,ship
TORGO/FC01/Session1/wav_arrayMic/0032.wav,FC01,left,left
TORGO/FC01/Session1/wav_arrayMic/0022.wav,FC01,yes,yes
TORGO/FC01/Session1/wav_arrayMic/0038.wav,FC01,feet,feet
TORGO/FC01/Session1/wav_arrayMic/0151.wav,FC01,eight,ate
TORGO/FC01/Session1/wav_arrayMic/0088.wav,FC01,torn,torn
TORGO/FC01/Session1/wav_arrayMic/0069.wav,FC01,bed,beat
TORGO/FC01/Session1/wav_arrayMic/0036.wav,FC01,don't ask me to carry an oily ride like that,don't ask me to carry an oily rag like that
TORGO/FC01/Session1/wav_arrayMic/0037.wav,FC01,warm,warm
TORGO/FC01/Session1/wav_arrayMic/0054.wav,FC01,you wish to know all about my grandfather,you wished to know all about my grandfather
TORGO/FC01/Session1/wav_arrayMic/0005.wav,FC01,doug,dug
TORGO/FC01/Session1/wav_arrayMic/0064.wav,FC01,beat,beat
TORGO/FC01/Session1/wav_arrayMic/0044.wav,FC01,double,stubble
TORGO/FC01/Session1/wav_arrayMic/0130.wav,FC01,mother sews yellow gingham aprons,mother sews yellow gingham aprons
TORGO/FC01/Session1/wav_arrayMic/0018.wav,FC01,corn,corn
TORGO/FC01/Session1/wav_arrayMic/0101.wav,FC01,two,two
TORGO/FC01/Session1/wav_arrayMic/0019.wav,FC01,storm,storm
TORGO/FC01/Session1/wav_arrayMic/0083.wav,FC01,no,know
TORGO/FC01/Session1/wav_arrayMic/0090.wav,FC01,twice each day he plays skillfully and with zest upon our small organ,twice each day he plays skillfully and with zest upon our small organ
TORGO/FC01/Session1/wav_arrayMic/0070.wav,FC01,see,fee
TORGO/FC01/Session1/wav_arrayMic/0095.wav,FC01,glow,glow
TORGO/FC01/Session1/wav_arrayMic/0046.wav,FC01,we have often urged him to walk more and smoke less,we have often urged him to walk more and smoke less
TORGO/FC01/Session1/wav_arrayMic/0035.wav,FC01,trouble,trouble
TORGO/FC01/Session1/wav_arrayMic/0157.wav,FC01,i just try to do my best,i just try to do my best
TORGO/FC01/Session1/wav_arrayMic/0150.wav,FC01,their house is grey and white,their house is grey and white
TORGO/FC01/Session1/wav_arrayMic/0042.wav,FC01,bad,bug
TORGO/FC01/Session1/wav_arrayMic/0012.wav,FC01,now,no
TORGO/FC01/Session1/wav_arrayMic/0067.wav,FC01,no,knew
TORGO/FC01/Session1/wav_arrayMic/0065.wav,FC01,double,double
TORGO/FC01/Session1/wav_arrayMic/0041.wav,FC01,weed,weed
TORGO/FC01/Session1/wav_arrayMic/0133.wav,FC01,he will allow a rare lie,he will allow a rare lie
TORGO/FC01/Session1/wav_arrayMic/0055.wav,FC01,six,sticks
TORGO/FC01/Session1/wav_arrayMic/0100.wav,FC01,step,sip
TORGO/FC01/Session1/wav_arrayMic/0068.wav,FC01,trade,trade
TORGO/FC01/Session1/wav_arrayMic/0102.wav,FC01,she had your dark suit and greasy wash water all year,she had your dark suit in greasy wash water all year
TORGO/FC01/Session1/wav_arrayMic/0089.wav,FC01,set,sip
TORGO/FC01/Session1/wav_arrayMic/0047.wav,FC01,a long flowing beard clings to his chin,a long flowing beard clings to his chin
TORGO/FC01/Session1/wav_arrayMic/0129.wav,FC01,steer,steer
TORGO/FC01/Session1/wav_arrayMic/0126.wav,FC01,rock,rock
TORGO/FC01/Session1/wav_arrayMic/0028.wav,FC01,form,form
TORGO/FC01/Session1/wav_arrayMic/0118.wav,FC01,car,car
TORGO/FC01/Session1/wav_arrayMic/0128.wav,FC01,cot,pot
TORGO/FC01/Session1/wav_arrayMic/0053.wav,FC01,read,raid
TORGO/FC01/Session1/wav_arrayMic/0075.wav,FC01,but he always answers banana oh well i'm sorry,but he always answers banana oil
TORGO/FC01/Session1/wav_arrayMic/0113.wav,FC01,he slowly takes a short walk in the open air each day,he slowly takes a short walk in the open air each day
TORGO/FC01/Session1/wav_arrayMic/0137.wav,FC01,boot,boot
TORGO/FC01/Session1/wav_arrayMic/0140.wav,FC01,we gathered shells on the beach,we gathered shells on the beach
TORGO/FC01/Session1/wav_arrayMic/0077.wav,FC01,but he always answers banana oil,but he always answers banana oil
TORGO/FC01/Session1/wav_arrayMic/0134.wav,FC01,which,wish
TORGO/FC01/Session1/wav_arrayMic/0034.wav,FC01,tap,tip
TORGO/FC01/Session1/wav_arrayMic/0017.wav,FC01,grow,grow
TORGO/FC01/Session1/wav_arrayMic/0163.wav,FC01,jungle,jungle
TORGO/FC01/Session1/wav_arrayMic/0016.wav,FC01,the,the
TORGO/FC01/Session1/wav_arrayMic/0050.wav,FC01,jagged,jagged
TORGO/FC01/Session1/wav_arrayMic/0078.wav,FC01,dagger,dagger
TORGO/FC01/Session1/wav_arrayMic/0121.wav,FC01,sheet,sheet
TORGO/FC01/Session1/wav_arrayMic/0106.wav,FC01,trade,trait
TORGO/FC01/Session1/wav_arrayMic/0063.wav,FC01,down,down
TORGO/FC01/Session1/wav_arrayMic/0026.wav,FC01,the quick brown fox jumps over the lazy dog,the quick brown fox jumps over the lazy dog
TORGO/FC01/Session1/wav_arrayMic/0057.wav,FC01,beta,beta
TORGO/FC01/Session1/wav_arrayMic/0141.wav,FC01,rocks,rocks
TORGO/FC01/Session1/wav_arrayMic/0122.wav,FC01,one,one
TORGO/FC01/Session1/wav_arrayMic/0114.wav,FC01,grandfather likes to be modern in his language,grandfather likes to be modern in his language
TORGO/FC01/Session1/wav_arrayMic/0073.wav,FC01,park,park
TORGO/FC01/Session1/wav_arrayMic/0079.wav,FC01,horn,horn
TORGO/FC01/Session1/wav_arrayMic/0116.wav,FC01,swarm,swarm
TORGO/FC01/Session1/wav_arrayMic/0149.wav,FC01,no,know
TORGO/FC01/Session1/wav_arrayMic/0108.wav,FC01,four,floor
TORGO/FC01/Session1/wav_arrayMic/0049.wav,FC01,air,air
TORGO/FC01/Session1/wav_arrayMic/0099.wav,FC01,but,bat
TORGO/FC01/Session1/wav_arrayMic/0052.wav,FC01,store,store
TORGO/FC01/Session1/wav_arrayMic/0072.wav,FC01,he dresses himself in an ancient black frock coat,he dresses himself in an ancient black frock coat
TORGO/FC01/Session1/wav_arrayMic/0097.wav,FC01,storm,storm
TORGO/FC01/Session1/wav_arrayMic/0098.wav,FC01,born,born
TORGO/FC01/Session1/wav_arrayMic/0094.wav,FC01,chair,chair
TORGO/FC01/Session1/wav_arrayMic/0074.wav,FC01,step,stick
TORGO/FC01/Session1/wav_arrayMic/0156.wav,FC01,white,white
TORGO/FC01/Session1/wav_arrayMic/0148.wav,FC01,yes,yes
TORGO/FC01/Session1/wav_arrayMic/0162.wav,FC01,suit,suit
TORGO/FC01/Session1/wav_arrayMic/0136.wav,FC01,slide,slay
TORGO/FC01/Session1/wav_arrayMic/0058.wav,FC01,trace,trace
TORGO/FC01/Session1/wav_arrayMic/0124.wav,FC01,read,read 
TORGO/FC01/Session1/wav_arrayMic/0159.wav,FC01,true,troop
TORGO/FC01/Session1/wav_arrayMic/0120.wav,FC01,care,tear 
TORGO/FC01/Session1/wav_arrayMic/0109.wav,FC01,right,right
TORGO/FC01/Session1/wav_arrayMic/0056.wav,FC01,rage,rage
TORGO/FC01/Session1/wav_arrayMic/0161.wav,FC01,two other cases also were under advisement,two other cases also were under advisement
TORGO/FC01/Session1/wav_arrayMic/0154.wav,FC01,urgent,urgent
TORGO/FC01/Session1/wav_arrayMic/0015.wav,FC01,when he speaks his voice is just a bit cracked and quivers a trifle,when he speaks his voice is just a bit cracked and quivers a trifle
TORGO/FC01/Session1/wav_arrayMic/0060.wav,FC01,here,hair
TORGO/FC01/Session1/wav_arrayMic/0021.wav,FC01,norm,warm
TORGO/FC01/Session1/wav_arrayMic/0143.wav,FC01,clay,play
TORGO/FC01/Session1/wav_arrayMic/0115.wav,FC01,share,share
TORGO/FC01/Session1/wav_arrayMic/0155.wav,FC01,dear,deer
TORGO/FC01/Session1/wav_arrayMic/0139.wav,FC01,nothing is as offensive as innocence,nothing is as offensive as innocence
TORGO/FC01/Session1/wav_headMic/0049.wav,FC01,air,air
TORGO/FC01/Session1/wav_headMic/0160.wav,FC01,slip,slip
TORGO/FC01/Session1/wav_headMic/0163.wav,FC01,jungle,jungle
TORGO/FC01/Session1/wav_headMic/0008.wav,FC01,spark,spark
TORGO/FC01/Session1/wav_headMic/0053.wav,FC01,reid,raid
TORGO/FC01/Session1/wav_headMic/0046.wav,FC01,we have often urged him to walk more and smoke less,we have often urged him to walk more and smoke less
TORGO/FC01/Session1/wav_headMic/0028.wav,FC01,form,form
TORGO/FC01/Session1/wav_headMic/0035.wav,FC01,trouble,trouble
TORGO/FC01/Session1/wav_headMic/0031.wav,FC01,chair,chair
TORGO/FC01/Session1/wav_headMic/0155.wav,FC01,dear,deer
TORGO/FC01/Session1/wav_headMic/0079.wav,FC01,horn,horn
TORGO/FC01/Session1/wav_headMic/0152.wav,FC01,psy,sigh
TORGO/FC01/Session1/wav_headMic/0020.wav,FC01,bubble,bubble
TORGO/FC01/Session1/wav_headMic/0087.wav,FC01,new,knew
TORGO/FC01/Session1/wav_headMic/0060.wav,FC01,hair,hair
TORGO/FC01/Session1/wav_headMic/0132.wav,FC01,air,air
TORGO/FC01/Session1/wav_headMic/0061.wav,FC01,except in the winter when the ooze or snow or ice prevents,except in the winter when the ooze or snow or ice prevents
TORGO/FC01/Session1/wav_headMic/0009.wav,FC01,cep,sip
TORGO/FC01/Session1/wav_headMic/0111.wav,FC01,yet he still thinks as swiftly as ever,yet he still thinks as swiftly as ever
TORGO/FC01/Session1/wav_headMic/0074.wav,FC01,stack,stick
TORGO/FC01/Session1/wav_headMic/0094.wav,FC01,chair,chair
TORGO/FC01/Session1/wav_headMic/0045.wav,FC01,swore,swore
