ID,duration,wav,spk_id,prediction,reference
1792,2400.0,TORGO/MC01/Session3/wav_arrayMic/0416.wav,MC01,space,space
1793,3900.0,TORGO/MC01/Session3/wav_arrayMic/0127.wav,MC01,we talked about the situation,we talked about the situation
1794,3300.0,TORGO/MC01/Session3/wav_arrayMic/0040.wav,MC01,eight,fit
1795,2850.0,TORGO/MC01/Session3/wav_arrayMic/0157.wav,MC01,doc,dock
1797,2780.0,TORGO/MC01/Session3/wav_headMic/0185.wav,MC01,dock,duck
1798,4235.0,TORGO/MC01/Session3/wav_headMic/0049.wav,MC01,elderly people are often excluded,elderly people are often excluded
1799,2680.0,TORGO/MC01/Session3/wav_headMic/0160.wav,MC01,harm,harm
1800,2060.0,TORGO/MC01/Session3/wav_headMic/0199.wav,MC01,eight,aid
1801,2025.0,TORGO/MC01/Session3/wav_headMic/0370.wav,MC01,able,able
1802,3685.0,TORGO/MC01/Session3/wav_headMic/0163.wav,MC01,have no fear if you come alone,have no fear if you come alone
1803,2840.0,TORGO/MC01/Session3/wav_headMic/0008.wav,MC01,cheer,cheer
1804,2500.0,TORGO/MC01/Session3/wav_headMic/0179.wav,MC01,ease,ease
1805,1815.0,TORGO/MC01/Session3/wav_headMic/0253.wav,MC01,tip,tip
1806,3665.0,TORGO/MC01/Session3/wav_headMic/0305.wav,MC01,she will order the wine,she will order the wine
1807,2120.0,TORGO/MC01/Session3/wav_headMic/0362.wav,MC01,phone,phone
1808,2375.0,TORGO/MC01/Session3/wav_headMic/0053.wav,MC01,shear,sheer
1809,3510.0,TORGO/MC01/Session3/wav_headMic/0301.wav,MC01,it was a huge part of my life,it was a huge part of my life
1810,4535.0,TORGO/MC01/Session3/wav_headMic/0255.wav,MC01,eat your raisins outdoors on the porch steps,eat your raisins outdoors on the porch steps
1812,6315.0,TORGO/MC01/Session3/wav_headMic/0403.wav,MC01,hiring the wife for one's company may win her tax aided retirement income,hiring the wife for one's company may win her taxaided retirement income
1813,3145.0,TORGO/MC01/Session3/wav_headMic/0046.wav,MC01,six,six
1814,2140.0,TORGO/MC01/Session3/wav_headMic/0257.wav,MC01,eyes,eyes
1815,1915.0,TORGO/MC01/Session3/wav_headMic/0408.wav,MC01,sole,soul
1816,2545.0,TORGO/MC01/Session3/wav_headMic/0028.wav,MC01,mock,mock
1817,2710.0,TORGO/MC01/Session3/wav_headMic/0035.wav,MC01,gash,gash
1818,2970.0,TORGO/MC01/Session3/wav_headMic/0031.wav,MC01,leap,leap
1819,5815.0,TORGO/MC01/Session3/wav_headMic/0217.wav,MC01,we experienced distress and frustration obtaining our degrees,we experience distress and frustration obtaining our degrees
1820,3720.0625,TORGO/MC01/Session3/wav_headMic/0332.wav,MC01,porcupines resemble sea urchins,porcupines resemble sea urchins
1821,2015.0,TORGO/MC01/Session3/wav_headMic/0357.wav,MC01,spray,spray
1822,2525.0,TORGO/MC01/Session3/wav_headMic/0155.wav,MC01,if,ease
1823,2030.0625,TORGO/MC01/Session3/wav_headMic/0321.wav,MC01,hold,hold
1824,3905.0,TORGO/MC01/Session3/wav_headMic/0360.wav,MC01,she makes other trips for pleasure,she makes other trips for pleasure
1825,2740.0,TORGO/MC01/Session3/wav_headMic/0079.wav,MC01,rise,rise
1826,6060.0,TORGO/MC01/Session3/wav_headMic/0304.wav,MC01,the staff deserves a lot of credit working down here under real obstacles,the staff deserves a lot of credit working down here under real obstacles
1827,1975.0,TORGO/MC01/Session3/wav_headMic/0413.wav,MC01,eight,it
1828,1695.0625,TORGO/MC01/Session3/wav_headMic/0269.wav,MC01,term,term
1829,2150.0,TORGO/MC01/Session3/wav_headMic/0373.wav,MC01,final,final
1830,2190.0,TORGO/MC01/Session3/wav_headMic/0303.wav,MC01,brown,burn
1831,4875.0,TORGO/MC01/Session3/wav_headMic/0152.wav,MC01,the prowler wore a ski mask for disguise,the prowler wore a ski mask for disguise
1832,3445.0,TORGO/MC01/Session3/wav_headMic/0020.wav,MC01,the son died that night,the sun died at night
1833,2080.0,TORGO/MC01/Session3/wav_headMic/0252.wav,MC01,cake,cake
1834,2055.0,TORGO/MC01/Session3/wav_headMic/0087.wav,MC01,fell,fell
1835,1780.0,TORGO/MC01/Session3/wav_headMic/0418.wav,MC01,paul,pole
1836,2235.0,TORGO/MC01/Session3/wav_headMic/0203.wav,MC01,add,add
1837,1880.0,TORGO/MC01/Session3/wav_headMic/0223.wav,MC01,fail,sail
1838,2025.0,TORGO/MC01/Session3/wav_headMic/0243.wav,MC01,sink,sink
1839,2680.0,TORGO/MC01/Session3/wav_headMic/0002.wav,MC01,fork,fork
1840,2005.0,TORGO/MC01/Session3/wav_headMic/0270.wav,MC01,web,whip
1841,4630.0,TORGO/MC01/Session3/wav_headMic/0311.wav,MC01,cable confirmation it said translated,cable confirmation it said translated
1842,2395.0,TORGO/MC01/Session3/wav_headMic/0231.wav,MC01,wide,wide
1843,2590.0,TORGO/MC01/Session3/wav_headMic/0060.wav,MC01,beam,beam
1844,2190.0,TORGO/MC01/Session3/wav_headMic/0229.wav,MC01,aik,ache
1845,3795.0,TORGO/MC01/Session3/wav_headMic/0132.wav,MC01,we'll sell them buy the box,he'll sell them by the box
1846,2330.0,TORGO/MC01/Session3/wav_headMic/0340.wav,MC01,math,map
1847,2120.0,TORGO/MC01/Session3/wav_headMic/0061.wav,MC01,two,two
1848,2960.0,TORGO/MC01/Session3/wav_headMic/0009.wav,MC01,zero,zero
1849,2045.0,TORGO/MC01/Session3/wav_headMic/0273.wav,MC01,hale,hail
1850,3125.0,TORGO/MC01/Session3/wav_headMic/0172.wav,MC01,we know we can score,we know we can score
1851,4010.0,TORGO/MC01/Session3/wav_headMic/0111.wav,MC01,the singer's finger had a splinter,the singer's finger had a splinter
1852,2230.0,TORGO/MC01/Session3/wav_headMic/0380.wav,MC01,crowd,crawl
1853,2230.0,TORGO/MC01/Session3/wav_headMic/0261.wav,MC01,form,form
1854,2680.0625,TORGO/MC01/Session3/wav_headMic/0074.wav,MC01,dock,dock
1855,2005.0,TORGO/MC01/Session3/wav_headMic/0333.wav,MC01,wipe,wipe
1856,3415.0,TORGO/MC01/Session3/wav_headMic/0295.wav,MC01,a few may be hard to find,a few may be hard to find
1857,2250.0,TORGO/MC01/Session3/wav_headMic/0250.wav,MC01,fink,sink
1858,3850.0,TORGO/MC01/Session3/wav_headMic/0275.wav,MC01,the store serves meals every day,the store serves meals every day
1859,2365.0,TORGO/MC01/Session3/wav_headMic/0094.wav,MC01,take,take
1860,2480.0,TORGO/MC01/Session3/wav_headMic/0344.wav,MC01,feel,feel
1861,2510.0,TORGO/MC01/Session3/wav_headMic/0196.wav,MC01,had,had
1862,4035.0,TORGO/MC01/Session3/wav_headMic/0045.wav,MC01,i also can be quite vocal,i also can be quite vocal
1863,1955.0,TORGO/MC01/Session3/wav_headMic/0378.wav,MC01,boll,ball
1864,2305.0,TORGO/MC01/Session3/wav_headMic/0307.wav,MC01,born,born
1865,2200.0,TORGO/MC01/Session3/wav_headMic/0211.wav,MC01,harm,harm
1866,2540.0,TORGO/MC01/Session3/wav_headMic/0071.wav,MC01,ape,ape
1867,2660.0,TORGO/MC01/Session3/wav_headMic/0120.wav,MC01,bunch,bunch
1868,1845.0,TORGO/MC01/Session3/wav_headMic/0326.wav,MC01,bed,bed
1869,2645.0,TORGO/MC01/Session3/wav_headMic/0044.wav,MC01,sit,seat
1870,2480.0,TORGO/MC01/Session3/wav_headMic/0291.wav,MC01,hold,hold
1871,2505.0,TORGO/MC01/Session3/wav_headMic/0064.wav,MC01,nice,nice
1872,3685.0,TORGO/MC01/Session3/wav_headMic/0137.wav,MC01,he has played very well,he has played very well
1873,2425.0,TORGO/MC01/Session3/wav_headMic/0182.wav,MC01,pet,pit
1874,5400.0,TORGO/MC01/Session3/wav_headMic/0372.wav,MC01,we must be ready for any needed sacrifice,we must be ready for any needed sacrifice
1875,3440.0,TORGO/MC01/Session3/wav_headMic/0042.wav,MC01,beat,beat
1876,3780.0625,TORGO/MC01/Session3/wav_headMic/0036.wav,MC01,i don't think it's a good idea,i don't think it's a good idea
1877,2485.0,TORGO/MC01/Session3/wav_headMic/0065.wav,MC01,nine,nine
1878,2260.0,TORGO/MC01/Session3/wav_headMic/0348.wav,MC01,hall,hall
1879,2235.0,TORGO/MC01/Session3/wav_headMic/0393.wav,MC01,table,table
1880,2600.0,TORGO/MC01/Session3/wav_headMic/0119.wav,MC01,funch,bunch
1881,2400.0,TORGO/MC01/Session3/wav_headMic/0235.wav,MC01,farm,farm
1882,3385.0,TORGO/MC01/Session3/wav_headMic/0329.wav,MC01,spring street is straight ahead,spring street is straight ahead
1883,2270.0,TORGO/MC01/Session3/wav_headMic/0205.wav,MC01,steak,steak
1885,4160.0,TORGO/MC01/Session3/wav_headMic/0334.wav,MC01,he can't abide mistakes in his own game,he can't abide mistakes in his own game
1886,2045.0,TORGO/MC01/Session3/wav_headMic/0405.wav,MC01,shawl,shawl
1887,2475.0,TORGO/MC01/Session3/wav_headMic/0029.wav,MC01,me,me
1888,2055.0,TORGO/MC01/Session3/wav_headMic/0409.wav,MC01,rattle,rattle
1889,2540.0,TORGO/MC01/Session3/wav_headMic/0107.wav,MC01,chop,chop
1890,4980.0,TORGO/MC01/Session3/wav_headMic/0004.wav,MC01,addition and subtraction are learned skills,addition and subtraction are learned skills
1891,2075.0,TORGO/MC01/Session3/wav_headMic/0342.wav,MC01,reach,reach
1892,2055.0,TORGO/MC01/Session3/wav_headMic/0313.wav,MC01,court,court
1893,4020.0,TORGO/MC01/Session3/wav_headMic/0251.wav,MC01,challenge each general's intelligence,challenge each general's intelligence
1894,4100.0,TORGO/MC01/Session3/wav_headMic/0407.wav,MC01,fill that canteen with fresh spring water,fill that canteen with fresh spring water
1895,2280.0,TORGO/MC01/Session3/wav_headMic/0262.wav,MC01,dock,dock
1896,2005.0,TORGO/MC01/Session3/wav_headMic/0256.wav,MC01,torn,torn
1897,2125.0,TORGO/MC01/Session3/wav_headMic/0067.wav,MC01,cash,cash
1898,2375.0,TORGO/MC01/Session3/wav_headMic/0254.wav,MC01,ink,ink
1899,3040.0,TORGO/MC01/Session3/wav_headMic/0030.wav,MC01,tender,tender
1900,2330.0,TORGO/MC01/Session3/wav_headMic/0213.wav,MC01,feet,feet
1901,3530.0,TORGO/MC01/Session3/wav_headMic/0384.wav,MC01,can you paint a room or a portrait,can you paint a room or a portrait
1902,2240.0,TORGO/MC01/Session3/wav_headMic/0271.wav,MC01,hash,hash
1903,3845.0,TORGO/MC01/Session3/wav_headMic/0091.wav,MC01,cheese,cheese
1904,5850.0625,TORGO/MC01/Session3/wav_headMic/0170.wav,MC01,we are the largest of the four states,we are the largest of the four states
1905,2145.0,TORGO/MC01/Session3/wav_headMic/0331.wav,MC01,pink,pink
1906,2535.0,TORGO/MC01/Session3/wav_headMic/0100.wav,MC01,hall,hall
1908,4195.0,TORGO/MC01/Session3/wav_headMic/0147.wav,MC01,now i'm living exactly as i chose,now i'm living exactly as i chose
1909,1925.0,TORGO/MC01/Session3/wav_headMic/0194.wav,MC01,hail,hail
1910,3135.0,TORGO/MC01/Session3/wav_headMic/0415.wav,MC01,so he hides the mane is,so he hides the mayonnaise
1912,4410.0625,TORGO/MC01/Session3/wav_headMic/0366.wav,MC01,i soon found myself muttering to the walls,i soon found myself muttering to the walls
1913,2255.0625,TORGO/MC01/Session3/wav_headMic/0391.wav,MC01,panel,panel
1914,1965.0,TORGO/MC01/Session3/wav_headMic/0396.wav,MC01,ramp,ramp
1915,2125.0625,TORGO/MC01/Session3/wav_headMic/0318.wav,MC01,blow,blow
1916,2185.0,TORGO/MC01/Session3/wav_headMic/0077.wav,MC01,food,food
1917,4720.0,TORGO/MC01/Session3/wav_headMic/0346.wav,MC01,bagpipes and bongos are musical instruments,bagpipes and bongos are musical instruments
1918,2370.0,TORGO/MC01/Session3/wav_headMic/0379.wav,MC01,screech,screech
1919,2175.0,TORGO/MC01/Session3/wav_headMic/0401.wav,MC01,mall,mall
1920,2090.0,TORGO/MC01/Session3/wav_headMic/0323.wav,MC01,wow,ball
1921,7075.0625,TORGO/MC01/Session3/wav_headMic/0019.wav,MC01,her position covers a number of daily tasks common to any social director,her position covers a number of daily tasks common to any social director
1922,2550.0625,TORGO/MC01/Session3/wav_headMic/0012.wav,MC01,bumper,bumper
1923,2320.0,TORGO/MC01/Session3/wav_headMic/0232.wav,MC01,pat,pat
1925,4345.0,TORGO/MC01/Session3/wav_headMic/0394.wav,MC01,old telephone booths aren't easy to find,old telephone booths aren't easy to find
1926,4220.0,TORGO/MC01/Session3/wav_headMic/0319.wav,MC01,when you are through write a clean report,when you are through write a clean report
1927,2250.0,TORGO/MC01/Session3/wav_headMic/0225.wav,MC01,bo,bow 
1928,2360.0,TORGO/MC01/Session3/wav_headMic/0310.wav,MC01,look,luke
1929,2165.0,TORGO/MC01/Session3/wav_headMic/0375.wav,MC01,payable,fable
1930,2260.0,TORGO/MC01/Session3/wav_headMic/0236.wav,MC01,corn,corn
1931,3035.0,TORGO/MC01/Session3/wav_headMic/0173.wav,MC01,we know we can score,we know we can score
1932,2780.0,TORGO/MC01/Session3/wav_headMic/0011.wav,MC01,see,sea
1933,2395.0,TORGO/MC01/Session3/wav_headMic/0212.wav,MC01,hard,hat
1934,2360.0,TORGO/MC01/Session3/wav_headMic/0122.wav,MC01,dog,dug
1936,3745.0,TORGO/MC01/Session3/wav_headMic/0320.wav,MC01,they received all the things they needed,they received all the things they needed
1937,2295.0,TORGO/MC01/Session3/wav_headMic/0078.wav,MC01,six,sticks
1938,7105.0,TORGO/MC01/Session3/wav_headMic/0018.wav,MC01,her position covers a number of daily tasks common to any social director,her position covers a number of daily tasks common to any social director
1939,2165.0,TORGO/MC01/Session3/wav_headMic/0367.wav,MC01,fall,fall
1940,1600.0,TORGO/MC01/Session3/wav_headMic/0397.wav,MC01,bat,bat
1941,2415.0,TORGO/MC01/Session3/wav_headMic/0209.wav,MC01,hot,hat
1942,2285.0,TORGO/MC01/Session3/wav_headMic/0075.wav,MC01,tail,tail
1943,2435.0,TORGO/MC01/Session3/wav_headMic/0224.wav,MC01,cold,cold
1944,4045.0,TORGO/MC01/Session3/wav_headMic/0220.wav,MC01,we're all disappointed with our start,we're all disappointed with our start
1945,3010.0,TORGO/MC01/Session3/wav_headMic/0135.wav,MC01,racks,racks
1946,2465.0,TORGO/MC01/Session3/wav_headMic/0162.wav,MC01,sell,sell
1947,4580.0,TORGO/MC01/Session3/wav_headMic/0228.wav,MC01,the family requests that flowers be omitted,the family requests that flowers be omitted
1948,4130.0,TORGO/MC01/Session3/wav_headMic/0192.wav,MC01,i didn't know where they were coming from,i didn't know where they were coming from
1949,4035.0,TORGO/MC01/Session3/wav_headMic/0128.wav,MC01,look for pockets of black sand,look for pockets of black sand
1950,2540.0,TORGO/MC01/Session3/wav_headMic/0026.wav,MC01,sticks,sticks
1951,2105.0,TORGO/MC01/Session3/wav_headMic/0198.wav,MC01,reap,reap
1952,4285.0,TORGO/MC01/Session3/wav_headMic/0233.wav,MC01,the snow blew into large drifts,the snow blew into large drifts
1953,2870.0,TORGO/MC01/Session3/wav_headMic/0021.wav,MC01,six,six
1954,4175.0625,TORGO/MC01/Session3/wav_headMic/0419.wav,MC01,cliff's display was misplaced on the screen,cliff's display was misplaced on the screen
1955,2010.0,TORGO/MC01/Session3/wav_headMic/0404.wav,MC01,pete,beat
1956,3005.0,TORGO/MC01/Session3/wav_headMic/0113.wav,MC01,try to work things out,try to work things out
1957,2815.0,TORGO/MC01/Session3/wav_headMic/0133.wav,MC01,bunch,bunch
1958,2185.0,TORGO/MC01/Session3/wav_headMic/0389.wav,MC01,age,each
1959,4575.0,TORGO/MC01/Session3/wav_headMic/0165.wav,MC01,i had no desire to change my ways,i had no desire to change my ways
1960,2480.0,TORGO/MC01/Session3/wav_headMic/0153.wav,MC01,pat,pat
1961,2870.0,TORGO/MC01/Session3/wav_headMic/0180.wav,MC01,full,full
1962,2725.0,TORGO/MC01/Session3/wav_headMic/0007.wav,MC01,she,she
1963,2160.0,TORGO/MC01/Session3/wav_headMic/0416.wav,MC01,space,space
1964,2665.0,TORGO/MC01/Session3/wav_headMic/0161.wav,MC01,fat,fat
1965,2345.0,TORGO/MC01/Session3/wav_headMic/0142.wav,MC01,hatch,hatch
1966,2455.0625,TORGO/MC01/Session3/wav_headMic/0025.wav,MC01,meet,meat
1967,3430.0,TORGO/MC01/Session3/wav_headMic/0412.wav,MC01,she was not seriously injured,she was not seriously injured
1968,2470.0,TORGO/MC01/Session3/wav_headMic/0355.wav,MC01,pace,pace
1969,2585.0,TORGO/MC01/Session3/wav_headMic/0387.wav,MC01,fall,full
1970,2255.0,TORGO/MC01/Session3/wav_headMic/0349.wav,MC01,gable,gable
1971,2170.0,TORGO/MC01/Session3/wav_headMic/0105.wav,MC01,leek,leak
1972,4435.0,TORGO/MC01/Session3/wav_headMic/0289.wav,MC01,upgrade your status to reflect your wealth,upgrade your status to reflect your wealth
1973,2860.0,TORGO/MC01/Session3/wav_headMic/0013.wav,MC01,vendor,bender
1974,4565.0,TORGO/MC01/Session3/wav_headMic/0006.wav,MC01,yet he remains the fiercest of competitors,yet he remains the fiercest of competitors
1975,2465.0,TORGO/MC01/Session3/wav_headMic/0062.wav,MC01,lender,lender
1977,3610.0,TORGO/MC01/Session3/wav_headMic/0308.wav,MC01,the new highway is straight and empty,the new highway is straight and empty
1978,2230.0,TORGO/MC01/Session3/wav_headMic/0226.wav,MC01,bad,bad
1979,2130.0,TORGO/MC01/Session3/wav_headMic/0386.wav,MC01,spring,sprain
1980,3215.0,TORGO/MC01/Session3/wav_headMic/0041.wav,MC01,beat,beat
1981,2260.0,TORGO/MC01/Session3/wav_headMic/0230.wav,MC01,leak,leak
1982,2385.0,TORGO/MC01/Session3/wav_headMic/0390.wav,MC01,sold,sold
1983,2980.0,TORGO/MC01/Session3/wav_headMic/0118.wav,MC01,seat,seat
1984,3995.0,TORGO/MC01/Session3/wav_headMic/0238.wav,MC01,handle it any way you have to,handle it any way you have to
1985,2375.0,TORGO/MC01/Session3/wav_headMic/0206.wav,MC01,add,add
1986,4465.0,TORGO/MC01/Session3/wav_headMic/0148.wav,MC01,now i'm living exactly as i choose,now i'm living exactly as i choose
1987,3210.0,TORGO/MC01/Session3/wav_headMic/0292.wav,MC01,they'll never fit me again,they'll never fit me again
1988,2135.0,TORGO/MC01/Session3/wav_headMic/0309.wav,MC01,low,low
1989,2280.0,TORGO/MC01/Session3/wav_headMic/0114.wav,MC01,lack,lax
1990,4270.0,TORGO/MC01/Session3/wav_headMic/0095.wav,MC01,we shelled clans for the chowder,we shelled clams for the chowder
1992,2210.0,TORGO/MC01/Session3/wav_headMic/0277.wav,MC01,hall,hall
1993,2670.0,TORGO/MC01/Session3/wav_headMic/0073.wav,MC01,hail,hail
1994,2135.0,TORGO/MC01/Session3/wav_headMic/0383.wav,MC01,fall,fall
1995,4830.0,TORGO/MC01/Session3/wav_headMic/0191.wav,MC01,the plot is laced with mysterious incidents,the plot is laced with mysterious incidents
1996,2615.0,TORGO/MC01/Session3/wav_headMic/0089.wav,MC01,reeks,rakes
1997,2180.0,TORGO/MC01/Session3/wav_headMic/0144.wav,MC01,fee,see
1998,2430.0,TORGO/MC01/Session3/wav_headMic/0278.wav,MC01,hate,hate
1999,4040.0,TORGO/MC01/Session3/wav_headMic/0335.wav,MC01,you have to expect a few bad calls,you have to expect a few bad calls
2001,5170.0,TORGO/MC01/Session3/wav_headMic/0315.wav,MC01,last year's gas shortage caused steep price increases,last year's gas shortage caused steep price increases
2002,2185.0,TORGO/MC01/Session3/wav_headMic/0248.wav,MC01,weep,weep
2003,2080.0,TORGO/MC01/Session3/wav_headMic/0336.wav,MC01,with,with
2004,2620.0,TORGO/MC01/Session3/wav_headMic/0010.wav,MC01,see,sea
2005,3830.0,TORGO/MC01/Session3/wav_headMic/0410.wav,MC01,it's impossible to deal with bureaucracy,it's impossible to deal with bureaucracy
2006,2230.0,TORGO/MC01/Session3/wav_headMic/0406.wav,MC01,boot,boot
2007,5940.0,TORGO/MC01/Session3/wav_headMic/0023.wav,MC01,at twilight on the twelfth day we'll have shoveless,at twilight on the twelfth day we'll have chablis
2008,2720.0,TORGO/MC01/Session3/wav_headMic/0015.wav,MC01,pete,pete
2009,2070.0,TORGO/MC01/Session3/wav_headMic/0314.wav,MC01,weave,weave
2010,1875.0,TORGO/MC01/Session3/wav_headMic/0265.wav,MC01,y,why
2011,2375.0,TORGO/MC01/Session3/wav_headMic/0201.wav,MC01,march,munch
2012,2265.0625,TORGO/MC01/Session3/wav_headMic/0361.wav,MC01,paying,pain
2013,2260.0,TORGO/MC01/Session3/wav_headMic/0317.wav,MC01,fork,fork
2014,3205.0,TORGO/MC01/Session3/wav_headMic/0364.wav,MC01,we got married right here,we got married right here
2015,2525.0,TORGO/MC01/Session3/wav_headMic/0027.wav,MC01,centre,center
2016,2270.0,TORGO/MC01/Session3/wav_headMic/0124.wav,MC01,chap,chap
2017,3640.0,TORGO/MC01/Session3/wav_headMic/0286.wav,MC01,we knew we weren't doing well,we knew we weren't doing well
2018,2025.0,TORGO/MC01/Session3/wav_headMic/0266.wav,MC01,when,win
2019,3785.0,TORGO/MC01/Session3/wav_headMic/0395.wav,MC01,only two seemed really appealing to me,only two seemed really appealing to me
2020,4680.0,TORGO/MC01/Session3/wav_headMic/0218.wav,MC01,academic aptitude guarantees your diploma,academic aptitude guarantees your diploma
2021,4125.0,TORGO/MC01/Session3/wav_headMic/0003.wav,MC01,worse luck was still to come,worse luck was still to come
2022,4700.0,TORGO/MC01/Session3/wav_headMic/0069.wav,MC01,ambie dextrous pickpockets accomplish more,ambidextrous pickpockets accomplish more
2023,2175.0,TORGO/MC01/Session3/wav_headMic/0369.wav,MC01,page,page
2024,2695.0,TORGO/MC01/Session3/wav_headMic/0186.wav,MC01,tile,tile
2025,2580.0625,TORGO/MC01/Session3/wav_headMic/0088.wav,MC01,bunny,bun
2026,7595.0625,TORGO/MC01/Session3/wav_headMic/0101.wav,MC01,there was no confirmation of such massive assaults from independent sources,there was no confirmation of such massive assaults from independent sources
2027,2430.0,TORGO/MC01/Session3/wav_headMic/0352.wav,MC01,fold,fold
2028,2600.0,TORGO/MC01/Session3/wav_headMic/0037.wav,MC01,wow,woe
2029,2250.0,TORGO/MC01/Session3/wav_headMic/0284.wav,MC01,rise,rise
2030,2050.0,TORGO/MC01/Session3/wav_headMic/0268.wav,MC01,tall,tall
2031,2115.0,TORGO/MC01/Session3/wav_headMic/0312.wav,MC01,whack,wack
2032,2370.0,TORGO/MC01/Session3/wav_headMic/0347.wav,MC01,bash,bash
2033,2025.0,TORGO/MC01/Session3/wav_headMic/0339.wav,MC01,liddle,ladle
2034,2195.0,TORGO/MC01/Session3/wav_headMic/0341.wav,MC01,ban,ban
2035,2235.0,TORGO/MC01/Session3/wav_headMic/0115.wav,MC01,heat,heat
2036,2450.0,TORGO/MC01/Session3/wav_headMic/0158.wav,MC01,pet,pit
2037,2420.0,TORGO/MC01/Session3/wav_headMic/0139.wav,MC01,pet,pet
2038,5570.0,TORGO/MC01/Session3/wav_headMic/0166.wav,MC01,be prepared for odd behavior from friends,be prepared for odd behavior from friends
2039,3135.0625,TORGO/MC01/Session3/wav_headMic/0102.wav,MC01,air,air
2040,6045.0,TORGO/MC01/Session3/wav_headMic/0084.wav,MC01,the legislature met to judge the state of public education,the legislature met to judge the state of public education
